Review,Price,Shipping,Outlook,Quality,Size,Shop_Service,General,Others,Review_Cleaned
"Giày đẹp lắmm lunnn áa mng, nhưng coá vẻ hơii ngả vàng xíu tuy nhiên sẽ không dễ dàng nhìn thấy khii mang buổii tốii âu ạa.Giá tiền phù hợp vs hs sinh viên.",2,-1,1,-1,-1,-1,-1,-1,"giày đẹp lắm lun áa mọi người, nhưng coá vẻ hơi ngả vàng xíu tuy nhiên sẽ không dễ dàng nhìn thấy khi mang buổi tối âu ạa.giá tiền phù hợp với hs sinh viên."
hàng ok với tầm giá này ko đòi hỏi nhiều được đâu vì mình thấy ok rùi ship cũng nhanh 👍🏼,-1,1,-1,-1,-1,-1,2,-1,hàng ổn với tầm giá này không đòi hỏi nhiều được đâu vì mình thấy ổn rồi ship cũng nhanh
"Hàng giao nhanh, màu giống trong ảnh, đi vừa chân và thoải mái nha mn nên mua",-1,1,-1,1,1,-1,-1,-1,"hàng giao nhanh, màu giống trong ảnh, đi vừa chân và thoải mái nha mọi người nên mua"
Giày đẹp . Thích nhất cách đóng gói của shop. Bao chắc chắn luôn. Sẽ ủng hộ lần sau,-1,-1,1,-1,-1,1,-1,-1,giày đẹp . thích nhất cách đóng gói của shop. bao chắc chắn luôn. sẽ ủng hộ lần sau
"Giày rất đẹp nha, mọi người nên mua ạ",-1,-1,1,-1,-1,-1,-1,-1,"giày rất đẹp nha, mọi người nên mua ạ"
"Hình ảnh chỉ mang tính chất nhận xu, sản phẩm rất tốt, giao hàng rất nhanh",-1,1,-1,-1,-1,-1,1,-1,"hình ảnh chỉ mang tính chất nhận xu, sản phẩm rất tốt, giao hàng rất nhanh"
Tiền nào của nấy Mua đắt tí xài cho sướng ah Hk đc ok nhe Ảnh là thật nhé Cx nên mua ạ,-1,-1,-1,-1,-1,-1,-1,2,tiền nào của nấy mua đắt tí xài cho sướng ah hk được ổn nhe ảnh là thật nhé cũng nên mua ạ
Đúng mô tả nhưng hàng ở bên nước ngoài nên vận chuyển lâu nói chung là tạm được,-1,0,-1,-1,-1,-1,1,-1,đúng mô tả nhưng hàng ở bên nước ngoài nên vận chuyển lâu nói chung là tạm được
Hợp với túi tiền gói hàng không kỹ hàng đến tay móp méo đủ kiểu,-1,-1,-1,-1,-1,0,2,-1,hợp với túi tiền gói hàng không kỹ hàng đến tay móp méo đủ kiểu
Giày đẹp  Chuẩn bị và giao hàng rất nhanh  Shipper thân thiện và dễ thương lắm ạ 😍😍,-1,1,-1,1,-1,1,1,-1,giày đẹp chuẩn bị và giao hàng rất nhanh shiper thân thiện và dễ thương lắm ạ
"Vải kh được đẹp(vì giá tiền rẻ nên chấp nhận),và giây giày thì xấu,nói chung là cũng oce, nhưng mà điều mình đánh giá 1sao đó là Mình nt đổi trả size cứ lơ mình, kh rep, giày shop rất là chật, nó tự lùi 2 size nhé mn, mình size 38 nhưng đặt size 39 chật rất nhiều, mình mún đổi thành 41 thì kh rep",-1,-1,-1,0,0,0,-1,-1,"vải không được đẹp(vì giá tiền rẻ nên chấp nhận),và giây giày thì xấu,nói chung là cũng oce, nhưng mà điều mình đánh giá 1sao đó là mình nhắn tin đổi trả size cứ lơ mình, không rep, giày shop rất là chật, nó tự lùi 2 size nhé mọi người, mình size 38 nhưng đặt size 39 chật rất nhiều, mình mún đổi thành 41 thì không rep"
"Giày đẹp nha mn, đóng góp cẩn thận, giá vậy là ok rồi Mình ham hố đặt size 37 nên hơi to chân",-1,-1,1,-1,2,1,-1,-1,"giày đẹp nha mọi người, đóng góp cẩn thận, giá vậy là ổn rồi mình ham hố đặt size 37 nên hơi to chân"
Giày quá rộng k nên tăng thêm size bình thường đi sze gì thì mua size đó với form giày k đẹp lắm nhma giày thể thao nên s cx đc,-1,-1,0,-1,0,-1,-1,-1,giày quá rộng không nên tăng thêm size bình thường đi sze gì thì mua size đó với form giày không đẹp lắm nhưng mà giày thể thao nên s cũng được
Vừa đẹp vừa êm chân. Đáng mua nha. Sẽ ủng hộ lần sau thêm vài đôi nữa. Tuy nhiên không có size 35 cho bé nhỏ. Hy vọng mai mốt sẽ có thêm size 35 nha shop.,-1,-1,1,1,-1,-1,-1,-1,vừa đẹp vừa êm chân. đáng mua nha. sẽ ủng hộ lần sau thêm vài đôi nữa. tuy nhiên không có size 35 cho bé nhỏ. hy vọng mai mốt sẽ có thêm size 35 nha shop.
Giày ok nha .. Khá êm .. mà lỗ giày hơi ẩu .. với lại giao hàng quá lâu 7 8 ngày ms có,-1,0,-1,1,-1,-1,1,-1,giày ổn nha .. khá êm .. mà lỗ giày hơi ẩu .. với lại giao hàng quá lâu 7 8 ngày ms có
đẹp như trong hình ổn mang oke mua đúng size chật nên tháo lót dsusng hàng,-1,-1,1,-1,0,-1,-1,-1,đẹp như trong hình ổn mang ổn mua đúng size chật nên tháo lót dsusng hàng
Hôm nào cũng có thể là do người ta không có gì là lạ đâu mà phải đi làm thuê cho các bạn ý cứ kiểu này thì mình,-1,-1,-1,-1,-1,-1,-1,2,hôm nào cũng có thể là do người ta không có gì là lạ đâu mà phải đi làm thuê cho các bạn ý cứ kiểu này thì mình
Ko à oke đợi t k biết là ai mà không có ở lớp học thêm đi nhé bạn mình cũng có thể nói rõ là có thật sự là rất nhiều người thân,-1,-1,-1,-1,-1,-1,-1,2,không à ổn đợi t không biết là ai mà không có ở lớp học thêm đi nhé bạn mình cũng có thể nói rõ là có thật sự là rất nhiều người thân
Giao hàng khá nhanh. Phù hợp với giá tiền,-1,-1,1,-1,-1,-1,2,-1,giao hàng khá nhanh. phù hợp với giá tiền
Sản phẩm của mình thanh lý hợp đồng với công việc của mình thanh lý hợp,-1,-1,-1,-1,-1,-1,-1,2,sản phẩm của mình thanh lý hợp đồng với công việc của mình thanh lý hợp
"sản phẩm hơi thừa chỉ , dây giày shop vứt bừa bải , dây giày rối tung",-1,-1,-1,0,-1,0,-1,-1,"sản phẩm hơi thừa chỉ , dây giày shop vứt bừa bải , dây giày rối tung"
Đẹp lắm nha bạn nào muốn đi vừa thì lấy chuẩn size nha còn muốn mang thoải mái thì tăng 1 sz ạ mình sz 39 mình lấy 40 mang thoải mái ko to lắm đâu,-1,-1,1,-1,1,-1,-1,-1,đẹp lắm nha bạn nào muốn đi vừa thì lấy chuẩn size nha còn muốn mang thoải mái thì tăng 1 size ạ mình size 39 mình lấy 40 mang thoải mái không to lắm đâu
"Giày giống y như hình shop đăng, rất đẹp, rất hài lòng,tuy giao hàng hơi lâu, mất 3 tuần mới nhận được, cũng cảm ơn shop vì giày đẹp ❤️❤️❤️🥰🥰",-1,0,1,-1,-1,-1,-1,-1,"giày giống y như hình shop đăng, rất đẹp, rất hài lòng,tuy giao hàng hơi lâu, mất 3 tuần mới nhận được, cũng cảm ơn shop vì giày đẹp"
Giày rất đẹp giá rẻ nữa chưs shop nhiệt tình sipper thân thiện ncl mn đừng ngần ngại hãy nên mua,1,1,1,-1,-1,1,-1,-1,giày rất đẹp giá rẻ nữa chưs shop nhiệt tình siper thân thiện ncl mọi người đừng ngần ngại hãy nên mua
"Viettel TB: Gói ST30K gia hạn không thành công. Quý khách tiếp tục truy cập theo gói Mobile Internet đang sử dụng (nếu có). Để biết thêm thông tin về các ưu đãi khác, vui lòng bấm gọi *098# hoặc truy cập My Viettel tại https://viettel.vn/goidata . Chi tiết LH 198 (0đ). Trân trọng.",-1,-1,-1,-1,-1,-1,-1,2,"vietel tb: gói st30k gia hạn không thành công. quý khách tiếp tục truy cập theo gói mobile internet đang sử dụng (nếu có). để biết thêm thông tin về các ưu đãi khác, vui lòng bấm gọi 098 hoặc truy cập my vietel tại . chi tiết lh 198 (0đ). trân trọng."
"Giày êm chân, nhẹ, dáng chuẩn, màu giao chuẩn",-1,-1,1,1,-1,-1,-1,-1,"giày êm chân, nhẹ, dáng chuẩn, màu giao chuẩn"
Giày đẹp đúng mẫu chất mềm giao hàng hơi lâu shop phục vụ tốttt,-1,0,1,1,-1,1,-1,-1,giày đẹp đúng mẫu chất mềm giao hàng hơi lâu shop phục vụ tốt
"Giày chất lượng hơn so với giá, rất xinh luôn ạ",-1,-1,-1,1,-1,-1,-1,-1,"giày chất lượng hơn so với giá, rất xinh luôn ạ"
"Dày dặn,hàng rất đẹp,giao hàng nhanh lắm luôn,đóng gói chắc chắn",-1,1,1,1,-1,1,-1,-1,"dày dặn,hàng rất đẹp,giao hàng nhanh lắm luôn,đóng gói chắc chắn"
h is a good name to have in the game but too many players don’t like him so they don’t have to play,-1,-1,-1,-1,-1,-1,-1,2,h is a god name to have in the game but to many players dont like him so they dont have to play
"hình ảnh chỉ mang tính chất nhận xu, giày cũng tạm ổn",-1,-1,-1,-1,-1,-1,2,-1,"hình ảnh chỉ mang tính chất nhận xu, giày cũng tạm ổn"
Giày bên ngoài đẹp hơn hình ảnh em chụp nha. Nên mua. Mà giá rẻ nữa.,1,-1,1,-1,-1,-1,-1,-1,giày bên ngoài đẹp hơn hình ảnh em chụp nha. nên mua. mà giá rẻ nữa.
Ko nghĩ đẹp đến vậy,-1,-1,1,-1,-1,-1,-1,-1,không nghĩ đẹp đến vậy
"Hàng đẹp và với giá tiền này thì quá là ổn , chất dày đẹp , chất lượng , cho 5 sao",-1,-1,1,1,-1,-1,-1,-1,"hàng đẹp và với giá tiền này thì quá là ổn , chất dày đẹp , chất lượng , cho 5 sao"
"Giày đẹp lắm ạ,giao sớm nữa,đóng gói kĩ càng nữa nhưng mà hộp hơi móp 1 xíu mà quan trọng là giày đẹp lắm luôn",-1,1,1,-1,-1,1,-1,-1,"giày đẹp lắm ạ,giao sớm nữa,đóng gói kĩ càng nữa nhưng mà hộp hơi móp 1 xíu mà quan trọng là giày đẹp lắm luôn"
Hàng đẹp chất lượng ok nhá đi lên nhỉ tôn giá lắm đúng vs giá tiền,-1,-1,1,1,-1,-1,-1,-1,hàng đẹp chất lượng ổn nhá đi lên nhỉ tôn giá lắm đúng với giá tiền
"Giày sneaker LV trainer trắng, tiền nào của đấy, chất thì tàm tạm nhưng đi nhìn to nhìn không ưng cho lắm",-1,-1,0,2,-1,-1,-1,-1,"giày sneaker lv trainer trắng, tiền nào của đấy, chất thì tàm tạm nhưng đi nhìn to nhìn không ưng cho lắm"
giày siu đẹp nha mấy bà dà nên chọn lùi 1 size so với chân nếu k muốn đi rộng quá nha,-1,-1,1,-1,-1,-1,-1,-1,giày siu đẹp nha mấy bà dà nên chọn lùi 1 size so với chân nếu không muốn đi rộng quá nha
hàng giao nhanh chất lượng tốt,-1,1,-1,1,-1,-1,-1,-1,hàng giao nhanh chất lượng tốt
Đặt có 1 ngày mà giao đến rồi nh,-1,-1,-1,-1,-1,-1,-1,2,đặt có 1 ngày mà giao đến rồi nhé
Giày rất vừa vặn nha rất đẹp nên mua nha .nên mua,-1,-1,1,-1,1,-1,-1,-1,giày rất vừa vặn nha rất đẹp nên mua nha .nên mua
Khá rẻ và đẹp hàng ưng ý mai sau sẽ mua của shop nhiều để ủng hộ shop,1,-1,1,-1,-1,-1,-1,-1,khá rẻ và đẹp hàng ưng ý mai sau sẽ mua của shop nhiều để ủng hộ shop
"Giày đẹp chắc chắn 10đ mỗi tội không vừa , cao có m4 đi vào nhìn giày to hơn người nên pass rẻ 200k freeship cho bạn nào size 36. SDT 0384145668 tớ tên Lan nhé",-1,-1,1,1,0,-1,-1,-1,"giày đẹp chắc chắn 10đ mỗi tội không vừa , cao có m4 đi vào nhìn giày to hơn người nên pas rẻ 200k freship cho bạn nào size 36. sdt 0384145668 tớ tên lan nhé"
"vì giá cx rẻ nên giày thế này cx oke, m.n nên mua thêm 1 size mang cho thoải mái",2,-1,-1,-1,2,-1,2,-1,"vì giá cũng rẻ nên giày thế này cũng ổn, m.n nên mua thêm 1 size mang cho thoải mái"
kttk you and me and my brother 🧑 are doing good today we are iii,-1,-1,-1,-1,-1,-1,-1,2,ktk you and me and my brother are doing god today we are i
Mẫu mã đẹp phù hợp với giá tiền,-1,-1,1,-1,-1,-1,-1,-1,mẫu mã đẹp phù hợp với giá tiền
Bà cô già rồi nên không thể nói là không thể chấp nhận được thì cũng,-1,-1,-1,-1,-1,-1,-1,2,bà cô già rồi nên không thể nói là không thể chấp nhận được thì cũng
hdne qols och ainc ănc krm cikr oct kgmt âhb kt cbue xinw pivef,-1,-1,-1,-1,-1,-1,-1,2,hdne qols och ainc ănc krm cikr oct kgmt âhb kt cbue xinw pivef
"Giày khá chắc chắn, đúng với mô tả, full bill box lun mò :&gt;&gt;",-1,-1,-1,1,-1,1,-1,-1,"giày khá chắc chắn, đúng với mô tả, ful bil box luôn mò :gt;gt;"
Alô ok chất lượng tốt sẽ ủng hộ vào shop và những lần sau rất đáng để mua ok tốt sẽ tiếp tục ủng hộ mọi người ủng hộ shop,-1,-1,-1,1,-1,-1,-1,-1,alô ổn chất lượng tốt sẽ ủng hộ vào shop và những lần sau rất đáng để mua ổn tốt sẽ tiếp tục ủng hộ mọi người ủng hộ shop
Tặng cho shop 5sao và sẽ mua ủng hộ thêm nhiều lần sau nữa nhé  Cám ơn shop,-1,-1,-1,-1,-1,-1,-1,2,tặng cho shop 5sao và sẽ mua ủng hộ thêm nhiều lần sau nữa nhé cám ơn shop
"Giao hàng nhanh, giày đẹp tuy nhiên đóng gói sơ sài, nói chung là phù hợp với giá cả",-1,1,1,-1,-1,0,-1,-1,"giao hàng nhanh, giày đẹp tuy nhiên đóng gói sơ sài, nói chung là phù hợp với giá cả"
"Mẫu này đẹp Độn lên 4cm, mik cao m55 lên m59 Đẹp xinh vừa chân Nên mua tăng thêm 1 size nx mik cho thoải mái  Mik đặt hàng từ ngày 10 ngày 13 đã giao r Giao hàng nhanh, shipper thân thiện à mà shipper là ng quen  Nói chung là giày cũng đẹp, xinh mik cũng ưng noá nữa cute lắm mua đi ko hết đấy🤭",-1,1,1,-1,-1,-1,-1,-1,"mẫu này đẹp độn lên 4cm, mik cao m55 lên m59 đẹp xinh vừa chân nên mua tăng thêm 1 size nx mik cho thoải mái mik đặt hàng từ ngày 10 ngày 13 đã giao r giao hàng nhanh, shiper thân thiện à mà shiper là ng quen nói chung là giày cũng đẹp, xinh mik cũng ưng noá nữa cute lắm mua đi không hết đấy"
"Size 42 nhưng mà hơi kích chân so với giày snecker mình hay đi, nên tăng size khi đặt",-1,-1,-1,-1,0,-1,-1,-1,"size 42 nhưng mà hơi kích chân so với giày snecker mình hay đi, nên tăng size khi đặt"
thì làm sao mà không có tiền thì mua giùm em một ngày nào cũng được hạnh phúc quá đi làm gì dạ có chị,-1,-1,-1,-1,-1,-1,-1,2,thì làm sao mà không có tiền thì mua giùm em một ngày nào cũng được hạnh phúc quá đi làm gì dạ có chị
Chất lượng sản phẩm rất tốt,-1,-1,-1,1,-1,-1,-1,-1,chất lượng sản phẩm rất tốt
Đẹp hợp túi tiền nên mua nha. Nhưng giao hàng lâu quá gần nữa tháng mới tới nơi,-1,0,1,-1,-1,-1,-1,-1,đẹp hợp túi tiền nên mua nha. nhưng giao hàng lâu quá gần nữa tháng mới tới nơi
"Với giá như 100k mà mua được đôi giày như này là hết sức hài lòng,giày khá mềm, trông đẹp,sẽ ghé ủng hộ shop tiếp 👍",-1,-1,1,1,-1,-1,-1,-1,"với giá như 100k mà mua được đôi giày như này là hết sức hài lòng,giày khá mềm, trông đẹp,sẽ ghé ủng hộ shop tiếp"
"Đường may ko đẹp chỉ thừa hơn nhiều, có bung chỉ nha giá như này thì ko tốt lắm",-1,-1,0,-1,-1,-1,-1,-1,"đường may không đẹp chỉ thừa hơn nhiều, có bung chỉ nha giá như này thì không tốt lắm"
"1 số chi tiết ko đối sứng bị méo, mua 42 nhưng khá chật,  1số chổ bị hở keo",-1,-1,0,-1,0,-1,-1,-1,"1 số chi tiết không đối sứng bị méo, mua 42 nhưng khá chật, 1số chổ bị hở keo"
"má ơiii, mua lần thứ 2 ở shop. Phải nói là quá xịn, quá xinh và shop quá dễ thương ạ.",-1,-1,1,1,-1,1,-1,-1,"má ơi, mua lần thứ 2 ở shop. phải nói là quá xịn, quá xinh và shop quá dễ thương ạ."
Giày giao hơi lâu nhưg đc cái là rẻ vs đẹp như hình còn mang êm chân nữa 😗 Hình ảnh chỉ mang tính chất nhận xu :&gt;&gt;,1,0,1,1,-1,-1,-1,-1,giày giao hơi lâu nhưg được cái là rẻ với đẹp như hình còn mang êm chân nữa hình ảnh chỉ mang tính chất nhận xu :gt;gt;
"Tiền nào của đó ạ giày đẹp ạ có dịp sẽ quay lại ủng hộ hình ảnh mang tính chất lấy xu ạ, nếu mua tầm giá này cũng ổn giày đi hỏng sẽ thay tiếp ạ",-1,-1,1,-1,-1,-1,2,-1,"tiền nào của đó ạ giày đẹp ạ có dịp sẽ quay lại ủng hộ hình ảnh mang tính chất lấy xu ạ, nếu mua tầm giá này cũng ổn giày đi hỏng sẽ thay tiếp ạ"
"👉Giày mang êm chân , nhẹ nhàng , size 42 shop có luôn , thật tuyệt vời . Shop giao đúng mẫu , đúng size , 05 ngày mình mới nhận được hàng , lần sau mình sẽ ủng hộ shop tiếp nhé ! Tặng shop 5 sao nha ! ❤",-1,2,-1,1,-1,1,-1,-1,"giày mang êm chân , nhẹ nhàng , size 42 shop có luôn , thật tuyệt vời . shop giao đúng mẫu , đúng size , 05 ngày mình mới nhận được hàng , lần sau mình sẽ ủng hộ shop tiếp nhé ! tặng shop 5 sao nha !"
Hàng đẹp quawsss,-1,-1,1,-1,-1,-1,-1,-1,hàng đẹp quaws
Rất là đẹp ah 😍😍😍,-1,-1,1,-1,-1,-1,-1,-1,rất là đẹp ah
"Không cần vội vàng, không cần hào quang toả sáng. Không cần phải trở thành ai khác, hãy là chính mình thôi ♥️",-1,-1,-1,-1,-1,-1,-1,2,"không cần vội vàng, không cần hào quang toả sáng. không cần phải trở thành ai khác, hãy là chính mình thôi"
