Review,Price,Shipping,Outlook,Quality,Size,Shop_Service,General,Others,Review_Cleaned,tokens,input_ids,attention_mask
Giao hàng nhanh. Giày chắc chắn. Mang ôm chân nên mng mua tăng thêm 1 size cho thoải mái,-1,1,-1,1,2,-1,-1,-1,giao hàng nhanh. giày chắc chắn. mang ôm chân nên mọi người mua tăng thêm 1 size cho thoải mái,"['▁gi', 'ao', '▁h', 'àng', '▁nha', 'nh', '.', '▁gi', 'ày', '▁ch', 'ắc', '▁ch', 'ắn', '.', '▁m', 'ang', '▁ôm', '▁ch', 'ân', '▁n', 'ên', '▁m', 'ọi', '▁ng', 'ười', '▁mua', '▁t', 'ăng', '▁th', 'êm', '▁1', '▁size', '▁cho', '▁tho', 'ải', '▁m', 'ái']","[0, 33, 44, 13, 79, 87, 7, 14660, 33, 193, 11, 181, 11, 307, 14660, 9, 86, 1616, 11, 91, 16, 31, 9, 301, 23, 92, 183, 6, 251, 12, 284, 303, 1082, 71, 535, 99, 9, 205, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Hàng đẹp OK,tag mác có,  thư cảm ơn rất là tình cảm. Mn nên ủng hộ. MẶC DÙ 2 lớp hộp nhưng hộp vẫn bị méo do bên bên vận chuyển. Săn sale hơn 200k nhưng hàng vẫn chất lượng. Ủng hộ 5 sao",-1,0,1,1,-1,1,2,-1,"hàng đẹp ổn,tag mác có, thư cảm ơn rất là tình cảm. mọi người nên ủng hộ. mặc dù 2 lớp hộp nhưng hộp vẫn bị méo do bên bên vận chuyển. săn sale hơn 200k nhưng hàng vẫn chất lượng. ủng hộ 5 sao","['▁h', 'àng', '▁đ', 'ẹp', '▁ổn', ',', 'tag', '▁m', 'ác', '▁có', ',', '▁thư', '▁cảm', '▁ơn', '▁r', 'ất', '▁là', '▁t', 'ình', '▁cảm', '.', '▁m', 'ọi', '▁ng', 'ười', '▁n', 'ên', '▁ủng', '▁hộ', '.', '▁m', 'ặc', '▁dù', '▁2', '▁lớp', '▁hộp', '▁như', 'ng', '▁hộp', '▁v', 'ẫn', '▁bị', '▁m', 'éo', '▁do', '▁b', 'ên', '▁b', 'ên', '▁v', 'ận', '▁ch', 'uy', 'ển', '.', '▁s', 'ăn', '▁s', 'ale', '▁h', 'ơn', '▁2', '00', 'k', '▁như', 'ng', '▁h', 'àng', '▁v', 'ẫn', '▁ch', 'ất', '▁l', 'ượ', 'ng', '.', '▁ủng', '▁hộ', '▁5', '▁s', 'ao']","[0, 13, 79, 8, 165, 645, 14665, 10800, 9, 158, 41, 14665, 1726, 352, 450, 24, 51, 29, 6, 39, 352, 14660, 9, 301, 23, 92, 16, 31, 716, 416, 14660, 9, 347, 763, 466, 913, 1084, 65, 4, 1084, 15, 213, 199, 9, 506, 452, 14, 31, 14, 31, 15, 138, 11, 43, 636, 14660, 19, 153, 19, 1212, 13, 124, 466, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"Giày đẹp, size chuẩn nhé. Mình sợ chật nên đặt nhích lên 1 size thì hơi rộngggg",-1,-1,1,-1,2,-1,-1,-1,"giày đẹp, size chuẩn nhé. mình sợ chật nên đặt nhích lên 1 size thì hơi rộng","['▁gi', 'ày', '▁đ', 'ẹp', ',', '▁size', '▁chu', 'ẩn', '▁nhé', '.', '▁m', 'ình', '▁sợ', '▁ch', 'ật', '▁n', 'ên', '▁đ', 'ặt', '▁nh', 'ích', '▁l', 'ên', '▁1', '▁size', '▁thì', '▁h', 'ơi', '▁r', 'ộng']","[0, 33, 193, 8, 165, 14665, 1082, 429, 375, 228, 14660, 9, 39, 577, 11, 149, 16, 31, 8, 244, 18, 210, 10, 31, 303, 1082, 61, 13, 74, 24, 844, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Rất oke rất đẹp rẻ đáng để mua lần sau sẽ lại ghé mua tiếp lần nữa nếu có tiền,1,-1,1,-1,-1,-1,-1,-1,rất ổn rất đẹp rẻ đáng để mua lần sau sẽ lại ghé mua tiếp lần nữa nếu có tiền,"['▁r', 'ất', '▁ổn', '▁r', 'ất', '▁đ', 'ẹp', '▁rẻ', '▁đ', 'áng', '▁để', '▁mua', '▁l', 'ần', '▁s', 'au', '▁sẽ', '▁l', 'ại', '▁ghé', '▁mua', '▁tiếp', '▁l', 'ần', '▁n', 'ữa', '▁n', 'ếu', '▁có', '▁t', 'iền']","[0, 24, 51, 645, 24, 51, 8, 165, 752, 8, 207, 151, 183, 10, 76, 19, 172, 237, 10, 63, 2204, 183, 609, 10, 76, 16, 174, 16, 385, 41, 6, 209, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Giày đẹp như hình, giao hàng nhanh, vừa ý lắm nak, chắc sẽ ủng hộ.",-1,1,1,-1,-1,-1,-1,-1,"giày đẹp như hình, giao hàng nhanh, vừa ý lắm nak, chắc sẽ ủng hộ.","['▁gi', 'ày', '▁đ', 'ẹp', '▁như', '▁h', 'ình', ',', '▁gi', 'ao', '▁h', 'àng', '▁nha', 'nh', ',', '▁v', 'ừa', '▁ý', '▁l', 'ắm', '▁n', 'ak', ',', '▁ch', 'ắc', '▁sẽ', '▁ủng', '▁hộ', '.']","[0, 33, 193, 8, 165, 65, 13, 39, 14665, 33, 44, 13, 79, 87, 7, 14665, 15, 320, 394, 10, 178, 16, 916, 14665, 11, 181, 237, 716, 416, 14660, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Quá đẹp .xịn luôn.nên lấy nhích lên 1 size,-1,-1,1,1,-1,-1,-1,-1,quá đẹp .xịn luôn.nên lấy nhích lên 1 size,"['▁quá', '▁đ', 'ẹp', '▁.', 'x', 'ịn', '▁luôn', '.', 'nên', '▁l', 'ấy', '▁nh', 'ích', '▁l', 'ên', '▁1', '▁size']","[0, 115, 8, 165, 140, 14677, 862, 166, 14660, 5821, 10, 49, 18, 210, 10, 31, 303, 1082, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Shop đóng gói cẩn thận đẹp giày đẹp vừa chân mà có xíu vấn đề ở phần gót giày nhưng vì shop tư vấn có tâm giày ok nên k sao hết còn lại mọi thứ vẫn ok nha , chân mình dài 23cm mang sz 37 ok nha mn.",-1,-1,1,-1,-1,1,-1,-1,"shop đóng gói cẩn thận đẹp giày đẹp vừa chân mà có xíu vấn đề ở phần gót giày nhưng vì shop tư vấn có tâm giày ổn nên không sao hết còn lại mọi thứ vẫn ổn nha , chân mình dài 23cm mang size 37 ổn nha mọi người.","['▁shop', '▁đó', 'ng', '▁g', 'ói', '▁c', 'ẩn', '▁th', 'ận', '▁đ', 'ẹp', '▁gi', 'ày', '▁đ', 'ẹp', '▁v', 'ừa', '▁ch', 'ân', '▁mà', '▁có', '▁x', 'íu', '▁v', 'ấn', '▁đề', '▁ở', '▁ph', 'ần', '▁g', 'ót', '▁gi', 'ày', '▁như', 'ng', '▁vì', '▁shop', '▁tư', '▁v', 'ấn', '▁có', '▁t', 'âm', '▁gi', 'ày', '▁ổn', '▁n', 'ên', '▁kh', 'ông', '▁s', 'ao', '▁h', 'ết', '▁c', 'òn', '▁l', 'ại', '▁m', 'ọi', '▁thứ', '▁v', 'ẫn', '▁ổn', '▁nha', '▁,', '▁ch', 'ân', '▁m', 'ình', '▁d', 'ài', '▁23', 'cm', '▁m', 'ang', '▁size', '▁37', '▁ổn', '▁nha', '▁m', 'ọi', '▁ng', 'ười', '.']","[0, 308, 136, 4, 20, 313, 5, 375, 12, 138, 8, 165, 33, 193, 8, 165, 15, 320, 11, 91, 50, 41, 34, 1258, 15, 431, 872, 198, 35, 76, 20, 1357, 33, 193, 65, 4, 327, 308, 749, 15, 431, 41, 6, 250, 33, 193, 645, 16, 31, 25, 38, 19, 44, 13, 122, 5, 119, 10, 63, 9, 301, 594, 15, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"Đứng phôm, rất vừa vặn và đẹp , giá rất rẻ Ưng , Lên mua :))))",1,-1,1,-1,1,-1,-1,-1,"đứng phôm, rất vừa vặn và đẹp , giá rất rẻ ưng , lên mua :))))","['▁đ', 'ứng', '▁ph', 'ôm', ',', '▁r', 'ất', '▁v', 'ừa', '▁v', 'ặn', '▁và', '▁đ', 'ẹp', '▁,', '▁giá', '▁r', 'ất', '▁rẻ', '▁ưng', '▁,', '▁l', 'ên', '▁mua', '▁:', '))', '))']","[0, 8, 492, 35, 388, 14665, 24, 51, 15, 320, 15, 1143, 62, 8, 165, 171, 224, 24, 51, 752, 1154, 171, 10, 31, 183, 55, 32, 32, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Đặt đúng size chân , ai chân gầy thì lùi lại 1 size . Hàng giao nhanh shipper thân thiện . Shop tư vẫn nhiệt tình mặt dù đã tối khuya , sẽ ghé mua lần 2",-1,1,-1,-1,-1,1,-1,-1,"đặt đúng size chân , ai chân gầy thì lùi lại 1 size . hàng giao nhanh shiper thân thiện . shop tư vẫn nhiệt tình mặt dù đã tối khuya , sẽ ghé mua lần 2","['▁đ', 'ặt', '▁đ', 'úng', '▁size', '▁ch', 'ân', '▁,', '▁ai', '▁ch', 'ân', '▁g', 'ầy', '▁thì', '▁l', 'ùi', '▁l', 'ại', '▁1', '▁size', '▁.', '▁h', 'àng', '▁gi', 'ao', '▁nha', 'nh', '▁sh', 'ip', 'er', '▁th', 'ân', '▁th', 'iện', '▁.', '▁shop', '▁tư', '▁v', 'ẫn', '▁nh', 'iệt', '▁t', 'ình', '▁m', 'ặt', '▁dù', '▁đã', '▁t', 'ối', '▁khuya', '▁,', '▁sẽ', '▁ghé', '▁mua', '▁l', 'ần', '▁2']","[0, 8, 244, 8, 208, 1082, 11, 91, 171, 265, 11, 91, 20, 304, 61, 10, 511, 10, 63, 303, 1082, 140, 13, 79, 33, 44, 87, 7, 223, 648, 267, 12, 91, 12, 263, 140, 308, 749, 15, 213, 18, 282, 6, 39, 9, 244, 763, 197, 6, 242, 4177, 171, 237, 2204, 183, 10, 76, 466, 2, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]"
"Sản phẩm tốt, giao hàng nhanh, đóng gói kĩ càng, lên 1 size vừa chân luôn",-1,1,-1,-1,1,1,1,-1,"sản phẩm tốt, giao hàng nhanh, đóng gói kĩ càng, lên 1 size vừa chân luôn","['▁s', 'ản', '▁ph', 'ẩm', '▁t', 'ốt', ',', '▁gi', 'ao', '▁h', 'àng', '▁nha', 'nh', ',', '▁đó', 'ng', '▁g', 'ói', '▁kĩ', '▁c', 'àng', ',', '▁l', 'ên', '▁1', '▁size', '▁v', 'ừa', '▁ch', 'ân', '▁luôn']","[0, 19, 169, 35, 277, 6, 185, 14665, 33, 44, 13, 79, 87, 7, 14665, 136, 4, 20, 313, 1546, 5, 79, 14665, 10, 31, 303, 1082, 15, 320, 11, 91, 166, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Giao hàng nhanh,-1,1,-1,-1,-1,-1,-1,-1,giao hàng nhanh,"['▁gi', 'ao', '▁h', 'àng', '▁nha', 'nh']","[0, 33, 44, 13, 79, 87, 7, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Giày chất liệu vải, khá dày dặn, đúng size, đóng gói cẩn thận 5* không có nhưng 😘😘😘",-1,-1,-1,1,1,1,1,-1,"giày chất liệu vải, khá dày dặn, đúng size, đóng gói cẩn thận 5 không có nhưng","['▁gi', 'ày', '▁ch', 'ất', '▁l', 'iệu', '▁v', 'ải', ',', '▁khá', '▁d', 'ày', '▁d', 'ặn', ',', '▁đ', 'úng', '▁size', ',', '▁đó', 'ng', '▁g', 'ói', '▁c', 'ẩn', '▁th', 'ận', '▁5', '▁kh', 'ông', '▁có', '▁như', 'ng']","[0, 33, 193, 11, 51, 10, 442, 15, 99, 14665, 552, 22, 193, 22, 1143, 14665, 8, 208, 1082, 14665, 136, 4, 20, 313, 5, 375, 12, 138, 253, 25, 38, 41, 65, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Đẹp và tốt,-1,-1,1,-1,-1,-1,1,-1,đẹp và tốt,"['▁đ', 'ẹp', '▁và', '▁t', 'ốt']","[0, 8, 165, 62, 6, 185, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Em yêu anh như cây yêu cỏ mãi yêu,-1,-1,-1,-1,-1,-1,-1,2,em yêu anh như cây yêu cỏ mãi yêu,"['▁em', '▁y', 'êu', '▁a', 'nh', '▁như', '▁c', 'ây', '▁y', 'êu', '▁cỏ', '▁m', 'ãi', '▁y', 'êu']","[0, 95, 170, 135, 40, 7, 65, 5, 145, 170, 135, 3654, 9, 405, 170, 135, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Giầy đẹp đúng mô tả, đóng gói cẩn thận",-1,-1,1,-1,-1,1,-1,-1,"giày đẹp đúng mô tả, đóng gói cẩn thận","['▁gi', 'ày', '▁đ', 'ẹp', '▁đ', 'úng', '▁mô', '▁tả', ',', '▁đó', 'ng', '▁g', 'ói', '▁c', 'ẩn', '▁th', 'ận']","[0, 33, 193, 8, 165, 8, 208, 905, 1521, 14665, 136, 4, 20, 313, 5, 375, 12, 138, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Giầy đẹp, chắc chắn mà giá lại mềm.",-1,-1,1,1,-1,-1,-1,-1,"giày đẹp, chắc chắn mà giá lại mềm.","['▁gi', 'ày', '▁đ', 'ẹp', ',', '▁ch', 'ắc', '▁ch', 'ắn', '▁mà', '▁giá', '▁l', 'ại', '▁mềm', '.']","[0, 33, 193, 8, 165, 14665, 11, 181, 11, 307, 50, 224, 10, 63, 1430, 14660, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Giày đẹp form đẹp giao hàng nhanh đã mua hàng của shop sẽ ủng hộ,-1,1,1,-1,-1,-1,-1,-1,giày đẹp form đẹp giao hàng nhanh đã mua hàng của shop sẽ ủng hộ,"['▁gi', 'ày', '▁đ', 'ẹp', '▁form', '▁đ', 'ẹp', '▁gi', 'ao', '▁h', 'àng', '▁nha', 'nh', '▁đã', '▁mua', '▁h', 'àng', '▁c', 'ủa', '▁shop', '▁sẽ', '▁ủng', '▁hộ']","[0, 33, 193, 8, 165, 3778, 8, 165, 33, 44, 13, 79, 87, 7, 197, 183, 13, 79, 5, 98, 308, 237, 716, 416, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Giày đẹp như hình nè, khá êm chân, nhìn dễ thương lắm mấy ní, nên mua nhai",-1,-1,1,1,-1,-1,-1,-1,"giày đẹp như hình nè, khá êm chân, nhìn dễ thương lắm mấy ní, nên mua nhai","['▁gi', 'ày', '▁đ', 'ẹp', '▁như', '▁h', 'ình', '▁nè', ',', '▁khá', '▁êm', '▁ch', 'ân', ',', '▁nh', 'ìn', '▁dễ', '▁th', 'ươ', 'ng', '▁l', 'ắm', '▁m', 'ấy', '▁ní', ',', '▁n', 'ên', '▁mua', '▁nh', 'ai']","[0, 33, 193, 8, 165, 65, 13, 39, 400, 14665, 552, 1526, 11, 91, 14665, 18, 300, 463, 12, 107, 4, 10, 178, 9, 49, 5037, 14665, 16, 31, 183, 18, 82, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Bé giày xinh lắm mọi người ơi nhưng bình thường mình mang size 36 mà 36 này hơi rộng,-1,-1,1,-1,2,-1,-1,-1,bé giày xinh lắm mọi người ơi nhưng bình thường mình mang size 36 mà 36 này hơi rộng,"['▁bé', '▁gi', 'ày', '▁x', 'inh', '▁l', 'ắm', '▁m', 'ọi', '▁ng', 'ười', '▁ơi', '▁như', 'ng', '▁b', 'ình', '▁th', 'ườ', 'ng', '▁m', 'ình', '▁m', 'ang', '▁size', '▁36', '▁mà', '▁36', '▁này', '▁h', 'ơi', '▁r', 'ộng']","[0, 435, 33, 193, 34, 81, 10, 178, 9, 301, 23, 92, 190, 65, 4, 14, 39, 12, 196, 4, 9, 39, 9, 86, 1082, 9932, 50, 9932, 75, 13, 74, 24, 844, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Rất okê nha mọi người dày rất êm và thoải mái mang vào cx ko bị đau chân j hết á mọi người nên mua nha,-1,-1,-1,1,-1,-1,1,-1,rất okê nha mọi người dày rất êm và thoải mái mang vào cũng không bị đau chân gì hết á mọi người nên mua nha,"['▁r', 'ất', '▁ok', 'ê', '▁nha', '▁m', 'ọi', '▁ng', 'ười', '▁d', 'ày', '▁r', 'ất', '▁êm', '▁và', '▁tho', 'ải', '▁m', 'ái', '▁m', 'ang', '▁vào', '▁c', 'ũng', '▁kh', 'ông', '▁bị', '▁đ', 'au', '▁ch', 'ân', '▁gì', '▁h', 'ết', '▁á', '▁m', 'ọi', '▁ng', 'ười', '▁n', 'ên', '▁mua', '▁nha']","[0, 24, 51, 387, 14667, 87, 9, 301, 23, 92, 22, 193, 24, 51, 1526, 62, 535, 99, 9, 205, 9, 86, 239, 5, 93, 25, 38, 199, 8, 172, 11, 91, 143, 13, 122, 247, 9, 301, 23, 92, 16, 31, 183, 87, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
